page,content,scraped_at
Libre Info,"[#BURKINA_FASO] Des respirateurs fabriqués par des chercheurs et techniciens burkinabè de l'IRSAT. Les respirateurs permettent de substituer partiellement à la fonction respiratoire défaillante d’un patient.

Dénommé « Lafi respire », ce prototype de respirateur est modulable entre l’énergie électrique et l’énergie solaire.

Il est doté d’un manomètre qui affiche le niveau de pression à l’intérieur du circuit respiratoire, un régulateur de charge, un bouton d’arrêt d’urgence.

Il est également doté d’une batterie de secours en cas de coupure d'électricité.

www.libreinfo.net",2025-11-16T02:20:34.323134
Libre Info,"[#BURKINA_PAIX] Le message de Paix de Mgr Laurent Dabiré, évêque de Dori (région du Sahel) et président de la conférence épiscopale Burkina-Niger.
«Comme le dit notre seigneur Jésus Christ, une maison divisée contre elle même ne peut tenir. Et donc, si les burkinabè ne sont pas unis non plus, ils ne peuvent remporter aucune bataille, pas seulement la bataille contre le terrorisme, même la bataille pour le développement et le progrès dans ce pays. C'est dans l'unité; dans la concorde et dans l'engagement de tous ses fils et filles que le Burkina Faso peut sortir de cette crise, et c'est à cela que l'église catholique invite tous les burkinabè», Monseigneur Laurent Dabiré, évêque du diocèse de Dori (Sahel) et président de la conférence épiscopale Burkina-Niger..",2025-11-16T02:20:34.379873
Libre Info,"[#BURKINA_FORMATION] Le Premier ministre Jean Emmanuel Ouédraogo a présidé, ce samedi 8 novembre 2025 à Bobo-Dioulasso, la cérémonie d’inauguration du Centre régional d… En voir plus",2025-11-16T02:20:34.470980
Libre Info,[#BURKINA_SOLIDARITÉ] Une commune déplacée interne mais résiliente et participative au développement communautaire. C’est l’exemple que donne celle de Namissiguima qui … En voir plus,2025-11-16T02:20:34.506140
Libre Info,"[#AES_DEFENSE] Les ministres en charge de la Défense du Niger, du Mali et du Burkina, membres de la Confédération des États du Sahel (AES), se sont réunis le 7 novembre… En voir plus",2025-11-16T02:20:34.531559
Libre Info,"[#BURKINA_MÉDIAS] Zoodomail.com : 14 ans de vérité, de courage et de proximité… En voir plus",2025-11-16T02:20:34.567336
Libre Info,"[#BURKINA_INDUSTRIE] Le ministère du Développement industriel, du Commerce, de l’Artisanat et des petites et moyennes entreprises annonce plusieurs actions visant l’atteinte de ses objectifs en 2024.

Il s’agit entre autres, de la relance des entreprises industrielles notamment la minoterie du Faso, BRAFASO, la Société de Transformation des Fruits et Légumes et la poursuite des travaux de mise en place des infrastructures industrielles pour les investisseurs nationaux et internationaux. Le ministère a dévoilé ses ambitions au cours de son deuxième Conseil d’administration du secteur ministériel (CASEM) ce mardi 19 décembre 2023 à Ouagadougou.
www.libreinfo.net",2025-11-16T02:20:36.962077
Libre Info,"[#BURKINA_FASO] Des respirateurs fabriqués par des chercheurs et techniciens burkinabè de l'IRSAT. Les respirateurs permettent de substituer partiellement à la fonction respiratoire défaillante d’un patient.

Dénommé « Lafi respire », ce prototype de respirateur est modulable entre l’énergie électrique et l’énergie solaire.

Il est doté d’un manomètre qui affiche le niveau de pression à l’intérieur du circuit respiratoire, un régulateur de charge, un bouton d’arrêt d’urgence.

Il est également doté d’une batterie de secours en cas de coupure d'électricité.

www.libreinfo.net",2025-11-16T02:20:37.025585
Libre Info,"[#BURKINA_PAIX] Le message de Paix de Mgr Laurent Dabiré, évêque de Dori (région du Sahel) et président de la conférence épiscopale Burkina-Niger.
«Comme le dit notre seigneur Jésus Christ, une maison divisée contre elle même ne peut tenir. Et donc, si les burkinabè ne sont pas unis non plus, ils ne peuvent remporter aucune bataille, pas seulement la bataille contre le terrorisme, même la bataille pour le développement et le progrès dans ce pays. C'est dans l'unité; dans la concorde et dans l'engagement de tous ses fils et filles que le Burkina Faso peut sortir de cette crise, et c'est à cela que l'église catholique invite tous les burkinabè», Monseigneur Laurent Dabiré, évêque du diocèse de Dori (Sahel) et président de la conférence épiscopale Burkina-Niger..",2025-11-16T02:20:37.088762
Libre Info,"[#BURKINA_MÉDIAS] Zoodomail.com : 14 ans de vérité, de courage et de proximité… En voir plus",2025-11-16T02:20:37.195252
Libre Info,"[#GUINEE] La Cour suprême de Guinée a publié, le 8 novembre 2025, la liste provisoire des neuf candidats retenus pour l’élection présidentielle prévue le 28 décembre pr… En voir plus",2025-11-16T02:20:37.254321
Libre Info,"[#BURKINA_SANTE] Après Ouagadougou en avril 2025, Bobo-Dioulasso devient la deuxième ville à bénéficier du Service d’aide médicale urgente (SAMU).… En voir plus",2025-11-16T02:20:37.346240
Libre Info,"[#BURKINA_MENDICITE] Le ministre de l’Action humanitaire et de la Solidarité nationale, le Commandant Pélagie Kaboré, a reçu le 7 novembre 2025 à Ouagadougou, une délég… En voir plus",2025-11-16T02:20:37.408768
Libre Info,"[#BURKINA_INDUSTRIE] Le ministère du Développement industriel, du Commerce, de l’Artisanat et des petites et moyennes entreprises annonce plusieurs actions visant l’atteinte de ses objectifs en 2024.

Il s’agit entre autres, de la relance des entreprises industrielles notamment la minoterie du Faso, BRAFASO, la Société de Transformation des Fruits et Légumes et la poursuite des travaux de mise en place des infrastructures industrielles pour les investisseurs nationaux et internationaux. Le ministère a dévoilé ses ambitions au cours de son deuxième Conseil d’administration du secteur ministériel (CASEM) ce mardi 19 décembre 2023 à Ouagadougou.
www.libreinfo.net",2025-11-16T02:20:39.781335
Libre Info,"[#BURKINA_FASO] Des respirateurs fabriqués par des chercheurs et techniciens burkinabè de l'IRSAT. Les respirateurs permettent de substituer partiellement à la fonction respiratoire défaillante d’un patient.

Dénommé « Lafi respire », ce prototype de respirateur est modulable entre l’énergie électrique et l’énergie solaire.

Il est doté d’un manomètre qui affiche le niveau de pression à l’intérieur du circuit respiratoire, un régulateur de charge, un bouton d’arrêt d’urgence.

Il est également doté d’une batterie de secours en cas de coupure d'électricité.

www.libreinfo.net",2025-11-16T02:20:39.851491
Libre Info,"[#BURKINA_PAIX] Le message de Paix de Mgr Laurent Dabiré, évêque de Dori (région du Sahel) et président de la conférence épiscopale Burkina-Niger.
«Comme le dit notre seigneur Jésus Christ, une maison divisée contre elle même ne peut tenir. Et donc, si les burkinabè ne sont pas unis non plus, ils ne peuvent remporter aucune bataille, pas seulement la bataille contre le terrorisme, même la bataille pour le développement et le progrès dans ce pays. C'est dans l'unité; dans la concorde et dans l'engagement de tous ses fils et filles que le Burkina Faso peut sortir de cette crise, et c'est à cela que l'église catholique invite tous les burkinabè», Monseigneur Laurent Dabiré, évêque du diocèse de Dori (Sahel) et président de la conférence épiscopale Burkina-Niger..",2025-11-16T02:20:39.916320
Libre Info,[#MONDIAL_U17] Le Burkina Faso bat la République tchèque 2-1 ce samedi 8 novembre 2025 grâce à Mohamed Zongo et Lookman Asharaf Tapsoba.… En voir plus,2025-11-16T02:20:40.107601
Libre Info,"[#BURKINA_SANTE] Le district sanitaire de Ouahigouya a lancé, le 7 novembre 2025, au CSPS de Gourga, les journées locales de vaccination contre la poliomyélite. Cette c… En voir plus",2025-11-16T02:20:40.155531
Libre Info,"[#PARCOURS_DE_VIE] À Balkuy, l’eau est un combat quotidien. Et si demain, nous étions tous concernés ? … En voir plus",2025-11-16T02:20:40.221060
Libre Info,[#BOBO_DIOULASSO] Le Premier ministre Jean Emmanuel Ouédraogo est arrivé à Bobo-Dioulasso dans la soirée du 7 novembre 2025 pour un séjour de travail.… En voir plus,2025-11-16T02:20:40.283536
Libre Info,"[#BURKINA_INDUSTRIE] Le ministère du Développement industriel, du Commerce, de l’Artisanat et des petites et moyennes entreprises annonce plusieurs actions visant l’atteinte de ses objectifs en 2024.

Il s’agit entre autres, de la relance des entreprises industrielles notamment la minoterie du Faso, BRAFASO, la Société de Transformation des Fruits et Légumes et la poursuite des travaux de mise en place des infrastructures industrielles pour les investisseurs nationaux et internationaux. Le ministère a dévoilé ses ambitions au cours de son deuxième Conseil d’administration du secteur ministériel (CASEM) ce mardi 19 décembre 2023 à Ouagadougou.
www.libreinfo.net",2025-11-16T02:20:43.366551
Libre Info,"[#BURKINA_FASO] Des respirateurs fabriqués par des chercheurs et techniciens burkinabè de l'IRSAT. Les respirateurs permettent de substituer partiellement à la fonction respiratoire défaillante d’un patient.

Dénommé « Lafi respire », ce prototype de respirateur est modulable entre l’énergie électrique et l’énergie solaire.

Il est doté d’un manomètre qui affiche le niveau de pression à l’intérieur du circuit respiratoire, un régulateur de charge, un bouton d’arrêt d’urgence.

Il est également doté d’une batterie de secours en cas de coupure d'électricité.

www.libreinfo.net",2025-11-16T02:20:43.425950
Libre Info,"[#BURKINA_PAIX] Le message de Paix de Mgr Laurent Dabiré, évêque de Dori (région du Sahel) et président de la conférence épiscopale Burkina-Niger.
«Comme le dit notre seigneur Jésus Christ, une maison divisée contre elle même ne peut tenir. Et donc, si les burkinabè ne sont pas unis non plus, ils ne peuvent remporter aucune bataille, pas seulement la bataille contre le terrorisme, même la bataille pour le développement et le progrès dans ce pays. C'est dans l'unité; dans la concorde et dans l'engagement de tous ses fils et filles que le Burkina Faso peut sortir de cette crise, et c'est à cela que l'église catholique invite tous les burkinabè», Monseigneur Laurent Dabiré, évêque du diocèse de Dori (Sahel) et président de la conférence épiscopale Burkina-Niger..",2025-11-16T02:20:43.481764
Libre Info,[#LONAB] Résultats du tirage du Faso Loto du 7 novembre 2025,2025-11-16T02:20:43.646812
Libre Info,Souscrivez à la formule #SMS de Libreinfo.net pour recevoir en temps réel toutes nos informations exclusives.,2025-11-16T02:20:43.702118
Libre Info,"[#BURKINA_FASO] Le Président du Faso, le Capitaine Ibrahim Traoré, a rencontré, ce vendredi 7 novembre 2025 à Ouagadougou, quelque 700 Afro-descendants venus des États-… En voir plus",2025-11-16T02:20:43.761078
Libre Info,"[#BURKINA_INDUSTRIE] Le ministère du Développement industriel, du Commerce, de l’Artisanat et des petites et moyennes entreprises annonce plusieurs actions visant l’atteinte de ses objectifs en 2024.

Il s’agit entre autres, de la relance des entreprises industrielles notamment la minoterie du Faso, BRAFASO, la Société de Transformation des Fruits et Légumes et la poursuite des travaux de mise en place des infrastructures industrielles pour les investisseurs nationaux et internationaux. Le ministère a dévoilé ses ambitions au cours de son deuxième Conseil d’administration du secteur ministériel (CASEM) ce mardi 19 décembre 2023 à Ouagadougou.
www.libreinfo.net",2025-11-16T02:20:46.279910
Libre Info,"[#BURKINA_FASO] Des respirateurs fabriqués par des chercheurs et techniciens burkinabè de l'IRSAT. Les respirateurs permettent de substituer partiellement à la fonction respiratoire défaillante d’un patient.

Dénommé « Lafi respire », ce prototype de respirateur est modulable entre l’énergie électrique et l’énergie solaire.

Il est doté d’un manomètre qui affiche le niveau de pression à l’intérieur du circuit respiratoire, un régulateur de charge, un bouton d’arrêt d’urgence.

Il est également doté d’une batterie de secours en cas de coupure d'électricité.

www.libreinfo.net",2025-11-16T02:20:46.342999
Libre Info,"[#BURKINA_PAIX] Le message de Paix de Mgr Laurent Dabiré, évêque de Dori (région du Sahel) et président de la conférence épiscopale Burkina-Niger.
«Comme le dit notre seigneur Jésus Christ, une maison divisée contre elle même ne peut tenir. Et donc, si les burkinabè ne sont pas unis non plus, ils ne peuvent remporter aucune bataille, pas seulement la bataille contre le terrorisme, même la bataille pour le développement et le progrès dans ce pays. C'est dans l'unité; dans la concorde et dans l'engagement de tous ses fils et filles que le Burkina Faso peut sortir de cette crise, et c'est à cela que l'église catholique invite tous les burkinabè», Monseigneur Laurent Dabiré, évêque du diocèse de Dori (Sahel) et président de la conférence épiscopale Burkina-Niger..",2025-11-16T02:20:46.407787
